M-01027+I-07914-001	https://tob.kan.bzh/chant-01027.html
M-00985+I-07916-001	https://tob.kan.bzh/chant-00985.html
M-01731+I-07917-002	https://tob.kan.bzh/chant-01731.html
M-00959+I-07918-001	https://tob.kan.bzh/chant-00959.html
M-00848+I-07919-001	https://tob.kan.bzh/chant-00848.html
M-00193+I-07920-001	https://tob.kan.bzh/chant-00193.html
M-00915+I-07922-001	https://tob.kan.bzh/chant-00915.html
M-02007+I-08064-001	https://tob.kan.bzh/chant-02007.html
M-00433+I-08066-002	https://tob.kan.bzh/chant-00433.html
M-00585+I-07923-002	https://tob.kan.bzh/chant-00585.html
M-00001+I-07924-001	https://tob.kan.bzh/chant-00001.html
M-00388+I-07925-001	https://tob.kan.bzh/chant-00388.html
M-00052+I-07926-001	https://tob.kan.bzh/chant-00052.html
M-01332+I-07927-003	https://tob.kan.bzh/chant-01332.html
M-00429+I-07928-001	https://tob.kan.bzh/chant-00429.html
M-00599+I-07929-002	https://tob.kan.bzh/chant-00599.html
M-01069+I-07930-001	https://tob.kan.bzh/chant-01069.html
